Accession,Description,Abundance: M1,Abundance: M2,Abundance: M3,Abundance: C1,Abundance: C2,Abundance: C3
P10233,Protein 234,901.1353389433435,978.3896619703324,837.7650720069398,1282.8496381779826,859.303527414369,996.9319031628256
P10234,Protein 235,1039.6457585160913,1181.5520709584928,1062.6323183591417,781.5312476884618,889.6213572797773,947.5517525623013
P10235,Protein 236,981.4748334305189,843.7728111664437,919.4950008416885,911.7851191098739,1048.377185016282,777.7118426480599
P10236,Protein 237,871.4668809301197,1125.4021822387576,1127.439460254943,1280.6923828259062,992.9580016258391,1115.994331244853
P10237,Protein 238,974.151437658783,1098.5005514915572,1206.7475598610017,687.6898047408049,702.0266979122846,959.8355749304791
P10238,Protein 239,1064.0522132658677,940.5865268365214,705.3973487029896,680.6019523190569,830.2938091021449,738.8779576754139
P10239,Protein 240,1160.1568588594885,1336.643971466197,1133.1468142334718,1041.1477538495267,859.877026920268,1076.8863063671888
P10240,Protein 241,847.5898376865251,1093.2768039286725,744.9730197396175,806.5364305932882,904.1282436243864,1161.817388160186
P10241,Protein 242,1165.949865675797,640.4766081684998,865.2723501581621,658.6577320075613,872.4927946823709,959.9576913619334
P10242,Protein 243,896.2319328249113,1115.0278462012636,813.0449600796292,867.0362101773188,415.9926678167014,1118.3416631549048
P10243,Protein 244,1160.0574010791897,735.9509765418135,873.7868128196721,1014.7239176132748,1024.912274419285,702.8067271003782
P10244,Protein 245,650.4166943621806,1438.0809440037367,936.785528495327,924.9542661757805,815.5210304903044,1147.1130459156325
P10245,Protein 246,1016.7633719697372,896.3093237188817,1044.8964051075989,1052.1342096380931,1030.970792011392,871.2035493782294
P10246,Protein 247,1210.7557209235963,597.7620841555478,899.43102388633,969.1266442146801,939.5827846436019,880.8054677229875
P10247,Protein 248,777.4925691605549,806.7627883240868,1386.1440344240805,972.0696005863325,846.4536584249065,1022.9760421160306
P10248,Protein 249,866.4563583779693,1248.296034771593,1190.8165189975125,969.9425051460503,924.8242136148672,810.2747545901957
P10249,Protein 250,1173.7798952451308,1002.6280093039014,1128.3977528753678,1095.3813909600838,785.2649915767645,888.2428830761096
P10250,Protein 251,1203.4429431131364,840.9113542394948,885.1828193339752,1009.7697637490741,785.1476972137393,743.7907760357092
P10251,Protein 252,1053.7971163062405,869.8682311994904,777.2746825091701,904.2008930888334,872.1693736147464,1036.9245154164032
P10252,Protein 253,1106.6333938827631,991.8031091661201,1007.0065086078465,1178.2580922685138,720.901233015268,693.4930315968725
P10253,Protein 254,965.116947518411,947.7159675613099,1068.1992187498847,1057.7908887172116,885.6588599911543,826.8854036169869
P10254,Protein 255,1083.3024277615107,837.7383984127405,1119.3778061857147,1041.9865578630317,901.0178287488484,1198.5097847225811
P10255,Protein 256,1069.040879199313,741.1410183497538,1058.9929506293379,907.3626972531671,1109.4768612352382,770.471816709963
P10256,Protein 257,1012.8506426529461,950.5077707153696,1144.4021183490818,859.4094706972261,982.8735380570706,860.0144049282849
P10257,Protein 258,993.5412427391371,1283.7723811674796,1164.5850275805083,1141.1169285985798,1203.4190879101252,966.6390275934091
P10258,Protein 259,1190.5928980088872,890.0913554168117,1273.85120164256,878.9340288173923,1103.120356562509,853.8523368802217
P10259,Protein 260,1084.559913803427,857.1842500319908,659.7794707201274,837.5792755001155,958.1658649479333,703.3027480208007
P10260,Protein 261,699.3106178805452,1177.8297447898435,1068.3075619213878,987.9910372923088,909.3715678446213,839.5230226346249
P10261,Protein 262,629.4935140644184,1104.549032195513,1091.7008014626917,747.5027338445896,748.278564298293,1051.102368851515
P10262,Protein 263,676.6818110718559,1021.2488861614701,1034.1603244928967,746.1501610716582,910.3586594702588,989.6973365561022
P10263,Protein 264,1275.6013969278074,651.1543566608359,1392.7826564112893,803.0642164182959,981.0842754170494,875.981349193701
P10264,Protein 265,1151.0000470261741,878.8772200257072,1063.4754847024005,728.4564629818966,789.1126269796359,870.3720495279385
P10265,Protein 266,853.4734327967595,1043.7377257214728,1363.368787459708,953.6810589093278,746.233583608272,872.4393428553982
P10266,Protein 267,1131.9557762573659,997.1895116444807,942.0975249305951,786.6786010245752,887.4639452876395,925.7015391151149
P10267,Protein 268,969.6483540868506,849.4759554275088,1226.0086069355334,980.6034709036863,912.119586016935,984.4715258789743
P10268,Protein 269,891.4877221877529,870.5897348553333,867.1285051826871,719.7710016682224,1090.0839554188938,725.7823365269112
P10269,Protein 270,1252.4499187662032,1065.0372060532507,1024.6378239250791,861.521916390635,1191.3901976786965,797.7570998486065
P10270,Protein 271,960.7562507740089,953.1110806815788,927.7198930301081,680.0363010532553,1191.1606412894494,857.1077566602391
P10271,Protein 272,677.2337983777747,1058.3706089802204,874.6135801247151,755.9030029723706,644.165819624885,562.3528695246359
P10272,Protein 273,993.5365625919571,1427.1453155601712,1295.4603332017628,1011.1272533481126,706.0709360918238,768.3448530602468
P10273,Protein 274,1053.2312668944235,1009.4815949228544,870.5176961508681,1291.52008451166,967.9154258742267,977.170490769207
P10274,Protein 275,777.628600910009,1140.1151024953513,864.9110412236428,1109.9175445077292,872.5464979014296,908.7172438601903
P10275,Protein 276,1277.6786475475978,1095.9411388992098,966.329330057882,820.6881389680265,954.3040350298828,828.1950454912378
P10276,Protein 277,816.2526915964195,970.7796773608444,1218.1466883789572,925.1361123362061,816.7447225335478,867.3193617672421
P10277,Protein 278,829.1013337918689,890.6373872587741,952.8817471418888,899.146984421563,988.1950159616839,656.7616193796646
P10278,Protein 279,842.9125379198089,896.0913163927197,1729.4428388396682,860.6598430351404,947.9526267778349,971.619997467124
P10279,Protein 280,936.5812010219931,1260.4123122501896,1100.9875627266804,826.6646150526565,807.4255714139687,1046.001138569718
P10280,Protein 281,1076.3751316491303,994.0784744106878,947.7341010011797,763.8674400769642,518.0383172725485,836.7325244624797
P10281,Protein 282,1125.8523453313542,739.2261815089057,738.8627774025641,1105.4333742344247,1019.9971364309604,923.0762566872987
P10282,Protein 283,1104.4644397947345,950.622189242934,1063.3505222606275,833.0248255059113,774.3029766563728,919.9934858676938
P10283,Protein 284,1298.6773262103045,1140.1888028573458,958.1915477600771,1020.3594668460233,783.4146724269126,926.3503424339565
P10284,Protein 285,1260.7490899842824,738.4898731079425,1178.1913013244032,789.5578035435465,954.8953438867169,1003.5353886732702
P10285,Protein 286,856.7547064550331,1032.6733045223682,1094.8656878285512,1067.8392434273517,920.4144838545627,1025.9384848657478
P10286,Protein 287,828.3087216086353,1312.276453724201,1065.4525499975082,548.9609391840943,783.5999746570209,840.4461316896402
P10287,Protein 288,1370.4257131231436,874.6469410926076,762.3621717773017,731.1786721456784,1017.193514994024,1207.1981727495072
P10288,Protein 289,980.2524679084377,823.9610770588786,819.1596737067406,874.459343406785,881.1169090880194,954.6070314732299
P10289,Protein 290,1077.919783091601,1165.056264648062,1222.5293730816043,835.8322499393746,993.4713742809931,1058.1413051409143
P10290,Protein 291,893.5011715689801,1107.6995144305338,962.2403931016598,1279.07220733242,837.1590272511935,1091.7725968545708
P10291,Protein 292,1044.6645227120457,1028.3519649823875,1007.7801914357932,953.0296986161219,888.7543980578083,732.7743102789944
P10292,Protein 293,1036.5895784423517,1225.2860207492095,992.132878692613,895.2274183757198,923.6685230886453,569.9511421473683
P10293,Protein 294,829.8844756076151,982.3981452828918,891.3175438995372,918.1351624612545,964.145378934975,773.070477540162
P10294,Protein 295,1026.686832512418,1256.0826710403737,955.3524439809385,805.9460823472778,715.4455938067381,1007.4320171284166
P10295,Protein 296,983.9198272718912,1286.1059961399667,1176.045225285793,1043.0926280518872,880.9860071007702,888.2783046815216
P10296,Protein 297,950.9191755930517,998.4695501139252,1133.1605615578494,1159.8349435121745,765.745381299608,880.9586947419491
P10297,Protein 298,864.5247227279779,777.988002838226,657.9661084791683,980.7964712942215,919.8693943423198,995.7498261743416
P10298,Protein 299,884.5567380763441,554.7026507361361,943.2489171904848,858.8612871352132,811.496352527907,960.4526639209403
P10299,Protein 300,627.2201770574387,985.3492579531119,779.3449982738889,751.8590273217361,988.0871259428998,819.5272435333587
P10300,Protein 301,996.6208602837901,961.3032127528516,908.8948645574811,789.2666777543561,1055.1016352302402,596.4360205606479
P10301,Protein 302,1091.8717880588174,1038.736094530039,1044.297777551227,776.8392515037045,1020.9953064144449,932.7823863303632
P10302,Protein 303,573.8180563992536,1141.7688122695383,916.8291622242134,738.0313599313403,992.8238452538529,1010.904893117198
P10303,Protein 304,1180.0950000161995,1261.351947479329,1319.28971692092,1016.9583297101591,1011.4585883995856,971.9562988367759
P10304,Protein 305,893.1719847418517,936.9898514927954,1037.937199258593,762.2510423434975,656.3059969007043,856.9975496896369
P10305,Protein 306,855.7728126406955,862.5699682539781,1007.8599843356452,875.3616031890642,958.9075223324915,1260.2819689128364
P10306,Protein 307,743.6345634890301,1077.5181119496524,535.8077671850051,929.4978627641663,1110.8318141681261,1029.934789046245
P10307,Protein 308,1131.7588254154177,821.4865638895716,1105.5880776332142,492.4666370886339,785.7484119614534,787.6413620498663
P10308,Protein 309,1047.2863888393729,1096.612052524478,1348.8714079132278,819.098115608358,898.2660517021956,808.3527348621894
P10309,Protein 310,822.1859880549717,1228.4545028411198,745.9677042302238,987.2888235185594,752.4017436935585,957.5611043028916
P10310,Protein 311,1025.4557780045977,831.5984419051547,1159.111089055606,1010.8716139298107,860.4059301382132,855.5706447365693
P10311,Protein 312,424.80386291071295,1249.3134751109747,952.4781027496907,920.0096236506433,1069.1194257964828,953.640246809063
P10312,Protein 313,692.537571902363,1196.1967364220618,1227.6305132544535,862.9732821865872,1052.9190692311277,846.124799449339
P10313,Protein 314,883.743619425402,1095.3433281515593,844.8353470538426,1040.200726475554,829.864252046861,768.4850855203804
P10314,Protein 315,982.8196834265964,1286.2932211622133,1189.4991148413242,1029.4448615355584,913.2416075197386,631.4379287985487
P10315,Protein 316,943.7230683827605,824.6774659301773,1074.3222651807155,809.1959560164112,1146.0005498871,905.5701004599026
P10316,Protein 317,1044.921021257978,950.9552474168811,952.0278017993822,865.3005005050009,1023.9132061832929,903.0313944383175
P10317,Protein 318,995.8954274007652,1002.0930672476776,1284.9196550775532,938.5181740548543,773.9251533549995,1060.8762993537637
P10318,Protein 319,967.1800985090908,1012.9648888341886,1198.0084548026261,856.8592800233744,874.858534843382,1092.642081375193
P10319,Protein 320,1156.0006126028597,1062.1287501295951,617.6373879724842,922.5938497020963,1053.1005548254634,831.6397490275732
P10320,Protein 321,1362.3846428563936,910.9197451919705,787.6048066437759,907.6394321448893,978.0673876469999,1072.6815861076147
P10321,Protein 322,1138.6405476324562,1062.4493156958642,1262.5507878393782,784.4168227130093,899.4700700720415,869.1725445482875
P10322,Protein 323,1056.4230114344434,832.6625054841725,1145.3386592161194,726.7521686430616,1058.5156401831305,870.4109852616562
P10323,Protein 324,777.6657070951908,1033.6877610135484,1248.6306834126267,1070.7821716027593,876.5237534596309,730.6384361905823
P10324,Protein 325,1168.1463213752377,1110.485516476832,1406.87440372737,981.421907678119,1112.1985512078143,921.6795575421405
P10325,Protein 326,979.610577392272,1028.9317244424274,893.8833805447246,798.8655877068323,1213.8540075415367,1009.9168952991103
P10326,Protein 327,927.2658035809058,1258.512278062874,956.9938136433489,966.8855940560786,1031.6067224610756,1266.8171411182311
P10327,Protein 328,835.3227519568736,1103.8218625697893,1122.9759718709715,677.7429641320593,953.6976508926248,852.1278152588137
P10328,Protein 329,1062.1945521507173,1109.6426002426535,752.0635358479028,859.7438924950025,891.0540165753604,833.6938675625146
P10329,Protein 330,888.012893200371,1078.897378450875,1140.925923149887,658.3804971142333,1145.3323158238688,890.72835350508
P10330,Protein 331,666.1105033035831,1285.8849788036187,507.3159356449447,1059.2670314399184,957.9026585023241,895.1469989809802
P10331,Protein 332,1182.2691550261347,1233.6834166047204,1190.6148019086324,829.6935052019817,842.4602747040461,597.8969606403753
P10332,Protein 333,1063.8912332020775,963.15910728831,945.0601857872954,962.2766325176276,1038.161666718755,755.5235817690705
P10333,Protein 334,861.6726685705167,628.6632148122569,1056.0131011057044,876.9120616061795,1005.9569898390024,923.0304755988068
P10334,Protein 335,892.7680946878744,844.8540888410909,959.9841515169898,788.6440421877576,1026.9154007837465,818.7230713999433
P10335,Protein 336,593.0997882701922,1187.040995476768,894.4767154028168,800.6158232417799,924.8721406398523,943.9428851787147
P10336,Protein 337,860.3962800320832,885.0700036888927,694.8245976240726,1116.4780932709,749.6616118880801,925.4055588925672
P10337,Protein 338,1032.74086810005,1207.458462615647,1307.5035729219833,1185.0165221330599,824.7000054376242,785.7869185907518
P10338,Protein 339,997.5773254400658,1021.6521326305542,918.6090855422636,903.3093202791295,754.773468241767,1102.4873831728785
P10339,Protein 340,989.4580118115713,866.6522943127036,986.9595037090851,872.2411319724989,1002.0569057536846,879.8866503125086
P10340,Protein 341,1151.3560801236185,1622.508550929675,1393.540834152396,908.7614884882266,1012.2439315292004,711.8114557425165
P10341,Protein 342,734.1505401117529,1173.722604897333,1013.8278024043807,967.3393847585274,1007.6324634980102,1067.3000785951044
P10342,Protein 343,896.1380753751378,1311.136810771586,906.2253441727619,906.3978244639,1109.4669290659497,1088.6124222188748
P10343,Protein 344,1177.5595006433512,1138.9682944895512,898.5594858707736,582.197171856773,875.0844244603511,856.0295410302524
P10344,Protein 345,759.5309905977336,905.8708877228677,1014.26621593385,886.0078982047497,988.0205470067918,1072.1684021979947
P10345,Protein 346,770.3048663925301,888.320602671924,939.7573747275193,1004.7367129483686,806.2359187155238,1121.3746878699073
P10346,Protein 347,1061.1097743893295,919.4790242879025,1031.3633100774055,910.0791122763436,738.4413465329071,788.0713181840321
P10347,Protein 348,1250.6947720620888,937.7277403113344,1330.620977772241,953.4667984844131,906.5095005429503,901.5486291754258
P10348,Protein 349,986.575158486789,730.127068753796,879.0543497172183,761.7442600763084,878.949312495322,654.3313140642014
P10349,Protein 350,1454.3540244849555,1247.9660465259583,964.4412623353471,748.4483429114988,895.168791452281,883.4915954185582
P10350,Protein 351,1234.9555174474372,1280.9536830798702,1079.4035860265165,768.6688205053074,1174.9649452469657,669.5140105411302
